ID Cliente	Zona	Pa√≠	Tipo de producto	Canal de venta	Prioridad	Fecha pedido	ID Pedido	Fecha env√≠	Unidades	Precio Unitario	Coste unitario	Importe venta total	Importe Coste total
C52	¡frica	South Sudan	Verduras	Online	Media	43938	144708669	43958	6039	154,06	90,93	930368,34	549126,27
C520	Europa	Kosovo	Verduras	Online	Media	44422	559007823	44464	3653	154,06	90,93	562781,18	332167,29
C521	¡frica	Tunisia 	Verduras	Offline	Alta	43845	559327971	43846	8254	154,06	90,93	1271611,24	750536,22
C522	Europa	Czech Republic	Material de oficina	Online	Alta	44367	559425818	44371	5463	651,21	524,96	3557560,23	2867856,48
C523	Australia y Ocean√≠	Federated States of Micronesia	Cosm√©tico	Offline	Baja	44379	559497487	44387	6222	437,2	263,33	2720258,4	1638439,26
C524	Europa	Estonia	Dom√©stic	Offline	Media	44508	561541974	44540	3506	668,27	502,54	2342954,62	1761905,24
C525	Asia	Nepal	Frutas	Offline	Baja	43961	561761701	43997	7318	9,33	6,92	68276,94	50640,56
C526	¡frica	Democratic Republic of the Congo	Bebida	Offline	Media	44180	562116611	44220	9696	47,45	31,79	460075,2	308235,84
C527	Asia	Singapore	Snacks	Offline	Alta	44144	562583100	44147	9707	152,58	97,44	1481094,06	945850,08
C528	Asia	India	Bebida	Online	Alta	44023	562765491	44024	8448	47,45	31,79	400857,6	268561,92
C529	¡frica	Angola	Cereales	Offline	Media	44655	563551700	44700	4051	205,7	117,11	833290,7	474412,61
C53	¡frica	Mozambique	Bebida	Online	Baja	44160	145443809	44177	9628	47,45	31,79	456848,6	306074,12
C530	Asia	Kyrgyzstan	Alimento infantil	Online	Cr√≠tic	43895	563694608	43902	6676	255,28	159,42	1704249,28	1064287,92
C531	¡frica	Burundi	Dom√©stic	Offline	Cr√≠tic	44439	563757693	44441	3516	668,27	502,54	2349637,32	1766930,64
C532	¡frica	South Africa	Material de oficina	Online	Media	43913	564245212	43920	3794	651,21	524,96	2470690,74	1991698,24
C533	Europa	Georgia	Cereales	Offline	Baja	44787	564926707	44823	3765	205,7	117,11	774460,5	440919,15
C534	¡frica	The Gambia	Bebida	Offline	Baja	44458	565477311	44474	1715	47,45	31,79	81376,75	54519,85
C535	Asia	Nepal	Dom√©stic	Online	Cr√≠tic	44122	565668284	44135	2963	668,27	502,54	1980084,01	1489026,02
C536	Europa	Albania	Verduras	Online	Media	44081	566596543	44089	4855	154,06	90,93	747961,3	441465,15
C537	Centroam√©rica y Carib	Dominica	Material de oficina	Online	Cr√≠tic	44259	567429101	44277	1772	651,21	524,96	1153944,12	930229,12
C538	¡frica	Oman	Bebida	Online	Media	44728	567838943	44751	126	47,45	31,79	5978,7	4005,54
C539	¡frica	Ethiopia	Cereales	Online	Media	44141	568867623	44185	3359	205,7	117,11	690946,3	393372,49
C54	Centroam√©rica y Carib	Saint Kitts and Nevis 	C√°rnico	Online	Cr√≠tic	44435	145683276	44442	6353	421,89	364,69	2680267,17	2316875,57
C540	Centroam√©rica y Carib	Saint Kitts and Nevis 	Bebida	Online	Alta	44429	570435321	44440	6944	47,45	31,79	329492,8	220749,76
C541	¡frica	The Gambia	Verduras	Online	Media	44017	570707833	44065	3386	154,06	90,93	521647,16	307888,98
C542	¡frica	Rwanda	Cosm√©tico	Online	Media	44607	571983277	44644	7221	437,2	263,33	3157021,2	1901505,93
C543	Asia	Japan	Frutas	Offline	Cr√≠tic	44396	572084128	44396	17	9,33	6,92	158,61	117,64
C544	Europa	Ireland	Verduras	Online	Baja	44858	572198283	44883	5373	154,06	90,93	827764,38	488566,89
C545	Europa	Andorra	Alimento infantil	Offline	Media	43962	572249782	43996	3918	255,28	159,42	1000187,04	624607,56
C546	Asia	Kazakhstan	Snacks	Online	Cr√≠tic	43997	573358285	44011	8313	152,58	97,44	1268397,54	810018,72
C547	Europa	Italy	Verduras	Offline	Alta	44790	573768556	44833	8251	154,06	90,93	1271149,06	750263,43
C548	¡frica	Tanzania	Snacks	Offline	Baja	44228	574051368	44234	5455	152,58	97,44	832323,9	531535,2
C549	Centroam√©rica y Carib	Antigua and Barbuda 	Ropa	Offline	Cr√≠tic	43997	575233256	44031	8680	109,28	35,84	948550,4	311091,2
C55	¡frica	Rwanda	Verduras	Offline	Media	44393	146849286	44425	6531	154,06	90,93	1006165,86	593863,83
C550	¡frica	Qatar	Cosm√©tico	Online	Media	43843	575428092	43857	8713	437,2	263,33	3809323,6	2294394,29
C551	¡frica	Jordan	C√°rnico	Offline	Media	44181	577306497	44208	3371	421,89	364,69	1422191,19	1229369,99
C552	Centroam√©rica y Carib	El Salvador	Dom√©stic	Online	Baja	44527	577526652	44541	2502	668,27	502,54	1672011,54	1257355,08
C553	Australia y Ocean√≠	Tonga	Dom√©stic	Offline	Baja	44024	577808177	44029	2986	668,27	502,54	1995454,22	1500584,44
C554	¡frica	Madagascar	C√°rnico	Offline	Alta	44049	577811181	44093	3735	421,89	364,69	1575759,15	1362117,15
C555	¡frica	Seychelles 	Alimento infantil	Offline	Media	44559	578006875	44571	691	255,28	159,42	176398,48	110159,22
C556	¡frica	Swaziland	Bebida	Offline	Media	44615	579580581	44620	1827	47,45	31,79	86691,15	58080,33
C557	Australia y Ocean√≠	Tonga	Cereales	Online	Cr√≠tic	43946	579687440	43951	2149	205,7	117,11	442049,3	251669,39
C558	¡frica	Azerbaijan	Bebida	Offline	Media	44516	579996430	44527	8692	47,45	31,79	412435,4	276318,68
C559	¡frica	Madagascar	Cereales	Offline	Cr√≠tic	44783	580819976	44788	5523	205,7	117,11	1136081,1	646798,53
C56	¡frica	Rwanda	Bebida	Online	Alta	44858	147449672	44903	2510	47,45	31,79	119099,5	79792,9
C560	¡frica	Iran	Alimento infantil	Online	Alta	44393	581910884	44431	8743	255,28	159,42	2231913,04	1393809,06
C561	Australia y Ocean√≠	New Zealand	Cosm√©tico	Offline	Baja	44708	583842074	44752	1479	437,2	263,33	646618,8	389465,07
C562	¡frica	Democratic Republic of the Congo	Dom√©stic	Online	Cr√≠tic	44103	583977258	44127	8894	668,27	502,54	5943593,38	4469590,76
C563	Europa	Lithuania	Alimento infantil	Offline	Baja	44754	586978328	44769	3180	255,28	159,42	811790,4	506955,6
C564	¡frica	Seychelles 	Cereales	Online	Baja	44808	588117730	44828	8561	205,7	117,11	1760997,7	1002578,71
C565	Europa	Croatia	Cereales	Online	Cr√≠tic	44124	588242185	44151	6291	205,7	117,11	1294058,7	736739,01
C566	¡frica	Swaziland	Alimento infantil	Online	Cr√≠tic	44799	591134679	44839	9656	255,28	159,42	2464983,68	1539359,52
C567	Asia	Singapore	Snacks	Online	Alta	44374	591169440	44423	8975	152,58	97,44	1369405,5	874524
C568	Europa	Germany	Frutas	Online	Cr√≠tic	44717	593969666	44726	6595	9,33	6,92	61531,35	45637,4
C569	Europa	Norway	Cosm√©tico	Online	Baja	44185	595138251	44198	1896	437,2	263,33	828931,2	499273,68
C57	Europa	Moldova 	Verduras	Offline	Baja	44188	148330724	44227	3671	154,06	90,93	565554,26	333804,03
C570	Asia	Malaysia	Cosm√©tico	Online	Media	44418	595350253	44434	6290	437,2	263,33	2749988	1656345,7
C571	Europa	Austria	Bebida	Online	Cr√≠tic	44590	595835196	44604	8219	47,45	31,79	389991,55	261282,01
C572	Asia	Malaysia	Snacks	Online	Media	44022	596766889	44035	8156	152,58	97,44	1244442,48	794720,64
C573	¡frica	Lesotho	Cuidado personal	Offline	Alta	44793	596980178	44802	3607	81,73	56,67	294800,11	204408,69
C574	¡frica	Benin	Frutas	Offline	Alta	43908	597047984	43920	4107	9,33	6,92	38318,31	28420,44
C575	Europa	Greece	Material de oficina	Offline	Baja	44260	598490369	44279	6225	651,21	524,96	4053782,25	3267876
C576	Europa	Lithuania	Cereales	Offline	Baja	44715	600137031	44755	8558	205,7	117,11	1760380,6	1002227,38
C577	¡frica	Comoros	C√°rnico	Offline	Alta	44806	600245177	44830	6736	421,89	364,69	2841851,04	2456551,84
C578	Asia	Myanmar	Dom√©stic	Offline	Media	44213	600340449	44248	8421	668,27	502,54	5627501,67	4231889,34
C579	¡frica	Ethiopia	Cuidado personal	Online	Baja	44330	603117930	44351	8306	81,73	56,67	678849,38	470701,02
C58	Europa	Austria	Cereales	Offline	Baja	44022	148510110	44042	1424	205,7	117,11	292916,8	166764,64
C580	¡frica	Guinea	Cereales	Offline	Cr√≠tic	44608	603323495	44656	3112	205,7	117,11	640138,4	364446,32
C581	Centroam√©rica y Carib	Saint Lucia	Cosm√©tico	Offline	Baja	44125	603914010	44140	6597	437,2	263,33	2884208,4	1737188,01
C582	¡frica	Eritrea	Material de oficina	Offline	Media	44192	606725823	44234	4545	651,21	524,96	2959749,45	2385943,2
C583	¡frica	Niger	Cuidado personal	Offline	Baja	44702	608148467	44730	9774	81,73	56,67	798829,02	553892,58
C584	Centroam√©rica y Carib	Barbados	Cosm√©tico	Online	Media	44649	608166062	44692	7132	437,2	263,33	3118110,4	1878069,56
C585	Australia y Ocean√≠	Tonga	Snacks	Offline	Cr√≠tic	44742	609466397	44783	8501	152,58	97,44	1297082,58	828337,44
C586	Asia	Indonesia	Bebida	Offline	Baja	44792	610542714	44833	7789	47,45	31,79	369588,05	247612,31
C587	Asia	Indonesia	Ropa	Online	Alta	44234	612782037	44283	5941	109,28	35,84	649232,48	212925,44
C588	¡frica	Lebanon	Cuidado personal	Offline	Cr√≠tic	44739	613790118	44774	5930	81,73	56,67	484658,9	336053,1
C589	¡frica	Afghanistan	Ropa	Online	Cr√≠tic	44470	615925586	44478	7760	109,28	35,84	848012,8	278118,4
C59	Europa	Spain	Ropa	Offline	Baja	44577	149069297	44610	4212	109,28	35,84	460287,36	150958,08
C590	Europa	Hungary	Frutas	Offline	Baja	44869	616064631	44909	3468	9,33	6,92	32356,44	23998,56
C591	¡frica	Gabon	Cosm√©tico	Offline	Media	43872	617476546	43912	2121	437,2	263,33	927301,2	558522,93
C592	Asia	Mongolia	Material de oficina	Offline	Media	44780	617521607	44811	4818	651,21	524,96	3137529,78	2529257,28
C593	Norteam√©ric	Canada	Alimento infantil	Offline	Baja	44255	617944324	44280	9689	255,28	159,42	2473407,92	1544620,38
C594	¡frica	Afghanistan	Dom√©stic	Online	Alta	44327	620692622	44374	6894	668,27	502,54	4607053,38	3464510,76
C595	Europa	Liechtenstein	Cereales	Offline	Media	44563	620849692	44572	3626	205,7	117,11	745868,2	424640,86
C596	Centroam√©rica y Carib	Honduras	Alimento infantil	Online	Cr√≠tic	44674	622071492	44713	9109	255,28	159,42	2325345,52	1452156,78
C597	Norteam√©ric	Mexico	Alimento infantil	Online	Alta	44000	622926795	44050	9598	255,28	159,42	2450177,44	1530113,16
C598	¡frica	Liberia	Material de oficina	Online	Media	44112	623535764	44132	3378	651,21	524,96	2199787,38	1773314,88
C599	Europa	Ireland	Snacks	Offline	Alta	44120	623837459	44136	5768	152,58	97,44	880081,44	562033,92
C6	Centroam√©rica y Carib	Grenada	Bebida	Offline	Baja	44582	108907830	44613	4110	47,45	31,79	195019,5	130656,9
C60	Asia	China	Alimento infantil	Online	Cr√≠tic	44131	149803578	44166	2509	255,28	159,42	640497,52	399984,78
C600	¡frica	Morocco	C√°rnico	Offline	Cr√≠tic	44324	625772941	44340	4115	421,89	364,69	1736077,35	1500699,35
C601	Centroam√©rica y Carib	Dominica	Ropa	Offline	Media	44650	627267253	44690	2801	109,28	35,84	306093,28	100387,84
C602	¡frica	Cameroon	Dom√©stic	Offline	Media	44125	629913413	44141	8234	668,27	502,54	5502535,18	4137914,36
C603	Asia	Nepal	C√°rnico	Offline	Baja	44534	632386195	44550	3860	421,89	364,69	1628495,4	1407703,4
C604	Europa	Albania	Cereales	Online	Cr√≠tic	44676	632866847	44697	5150	205,7	117,11	1059355	603116,5
C605	Asia	Maldives	Cuidado personal	Online	Baja	44020	635036218	44022	4609	81,73	56,67	376693,57	261192,03
C606	¡frica	Turkey	Ropa	Offline	Alta	44269	635496270	44314	6775	109,28	35,84	740372	242816
C607	Australia y Ocean√≠	New Zealand	Verduras	Offline	Cr√≠tic	44663	636558425	44682	3213	154,06	90,93	494994,78	292158,09
C608	¡frica	Lebanon	Cereales	Offline	Alta	44588	637397849	44599	7524	205,7	117,11	1547686,8	881135,64
C609	Europa	Luxembourg	Ropa	Online	Baja	44100	639475810	44147	336	109,28	35,84	36718,08	12042,24
C61	¡frica	Qatar	Cosm√©tico	Online	Media	44763	149967515	44784	3819	437,2	263,33	1669666,8	1005657,27
C610	¡frica	Togo	Ropa	Online	Media	44446	641120326	44457	4311	109,28	35,84	471106,08	154506,24
C611	Europa	Hungary	Cuidado personal	Offline	Alta	44408	642793166	44439	9142	81,73	56,67	747175,66	518077,14
C612	Europa	Lithuania	Dom√©stic	Online	Baja	43961	643387544	44006	6551	668,27	502,54	4377836,77	3292139,54
C613	Asia	Bangladesh	Material de oficina	Offline	Media	44792	644714915	44822	5294	651,21	524,96	3447505,74	2779138,24
C614	Asia	China	Bebida	Online	Baja	44558	644858682	44583	6157	47,45	31,79	292149,65	195731,03
C615	¡frica	Equatorial Guinea	C√°rnico	Offline	Media	44717	645224750	44728	6958	421,89	364,69	2935510,62	2537513,02
C616	Europa	Belgium	Cereales	Offline	Media	44787	646917331	44816	7544	205,7	117,11	1551800,8	883477,84
C617	¡frica	Turkey	Snacks	Online	Alta	43910	646918618	43919	4796	152,58	97,44	731773,68	467322,24
C618	Asia	Indonesia	Cuidado personal	Offline	Media	44507	647252929	44552	7625	81,73	56,67	623191,25	432108,75
C619	Europa	Russia	Frutas	Online	Baja	44447	648194491	44464	1973	9,33	6,92	18408,09	13653,16
C62	Europa	Georgia	Cuidado personal	Online	Cr√≠tic	44522	150160205	44523	7679	81,73	56,67	627604,67	435168,93
C620	Europa	Armenia	C√°rnico	Online	Media	43835	648268735	43857	5814	421,89	364,69	2452868,46	2120307,66
C621	Centroam√©rica y Carib	Belize	Cosm√©tico	Online	Cr√≠tic	44488	648580729	44531	4153	437,2	263,33	1815691,6	1093609,49
C622	Europa	Finland	Snacks	Offline	Alta	44195	648711192	44221	4026	152,58	97,44	614287,08	392293,44
C623	Australia y Ocean√≠	Samoa 	Alimento infantil	Offline	Baja	44544	652418220	44549	9501	255,28	159,42	2425415,28	1514649,42
C624	¡frica	The Gambia	Cosm√©tico	Offline	Cr√≠tic	44139	652961957	44170	6675	437,2	263,33	2918310	1757727,75
C625	Europa	Greece	Dom√©stic	Online	Baja	44341	654997861	44380	8679	668,27	502,54	5799915,33	4361544,66
C626	Europa	Finland	Bebida	Online	Cr√≠tic	44568	658513057	44596	674	47,45	31,79	31981,3	21426,46
C627	Centroam√©rica y Carib	Trinidad and Tobago	Cereales	Offline	Baja	43866	659474360	43902	4853	205,7	117,11	998262,1	568334,83
C628	Asia	Vietnam	Frutas	Online	Baja	44557	662386167	44572	5439	9,33	6,92	50745,87	37637,88
C629	Asia	Indonesia	Cuidado personal	Offline	Media	44414	663221728	44418	3686	81,73	56,67	301256,78	208885,62
C63	Asia	Kazakhstan	Dom√©stic	Online	Media	44214	150743424	44238	656	668,27	502,54	438385,12	329666,24
C630	Europa	Norway	Cereales	Online	Media	44485	663228595	44492	2882	205,7	117,11	592827,4	337511,02
C631	¡frica	Zimbabwe	Cuidado personal	Offline	Cr√≠tic	44404	668508040	44419	3343	81,73	56,67	273223,39	189447,81
C632	¡frica	Namibia	Alimento infantil	Online	Cr√≠tic	43949	670916020	43980	7418	255,28	159,42	1893667,04	1182577,56
C633	Australia y Ocean√≠	Tonga	Cereales	Online	Alta	44609	671235311	44658	4487	205,7	117,11	922975,9	525472,57
C634	Asia	Malaysia	C√°rnico	Online	Cr√≠tic	43848	672222793	43872	5960	421,89	364,69	2514464,4	2173552,4
C635	¡frica	Egypt	Bebida	Online	Cr√≠tic	43972	672624480	43972	282	47,45	31,79	13380,9	8964,78
C636	¡frica	Saudi Arabia	Dom√©stic	Offline	Baja	44302	673044621	44339	7924	668,27	502,54	5295371,48	3982126,96
C637	Centroam√©rica y Carib	Panama	Material de oficina	Online	Cr√≠tic	44830	673877179	44858	6393	651,21	524,96	4163185,53	3356069,28
C638	Centroam√©rica y Carib	Haiti	Material de oficina	Online	Media	44647	673987042	44681	5223	651,21	524,96	3401269,83	2741866,08
C639	¡frica	Mauritania	Cereales	Offline	Alta	44560	674003350	44560	983	205,7	117,11	202203,1	115119,13
C64	¡frica	Namibia	Cuidado personal	Offline	Baja	44791	151334369	44839	1348	81,73	56,67	110172,04	76391,16
C640	¡frica	The Gambia	C√°rnico	Offline	Cr√≠tic	44477	674096906	44518	2271	421,89	364,69	958112,19	828210,99
C641	Europa	Ireland	Snacks	Offline	Cr√≠tic	43933	674206769	43934	4718	152,58	97,44	719872,44	459721,92
C642	Europa	San Marino	Cosm√©tico	Online	Baja	44695	675713098	44741	5983	437,2	263,33	2615767,6	1575503,39
C643	¡frica	United Arab Emirates	Material de oficina	Offline	Baja	43981	677342164	44004	760	651,21	524,96	494919,6	398969,6
C644	¡frica	Mauritania	Cuidado personal	Online	Media	44375	677927100	44425	5771	81,73	56,67	471663,83	327042,57
C645	Centroam√©rica y Carib	Nicaragua	C√°rnico	Offline	Cr√≠tic	43909	679107701	43934	4773	421,89	364,69	2013680,97	1740665,37
C646	Asia	Malaysia	Ropa	Offline	Alta	43895	679652726	43911	3551	109,28	35,84	388053,28	127267,84
C647	¡frica	Zambia	Cosm√©tico	Online	Alta	44226	680020940	44252	4923	437,2	263,33	2152335,6	1296373,59
C648	¡frica	Malawi	Frutas	Online	Baja	43897	680777108	43919	3737	9,33	6,92	34866,21	25860,04
C649	¡frica	Lesotho	Cuidado personal	Offline	Alta	44660	680904138	44668	1872	81,73	56,67	152998,56	106086,24
C65	Centroam√©rica y Carib	Jamaica	C√°rnico	Offline	Baja	44743	152462613	44765	5386	421,89	364,69	2272299,54	1964220,34
C650	¡frica	Malawi	C√°rnico	Offline	Baja	44238	682011783	44242	3241	421,89	364,69	1367345,49	1181960,29
C651	¡frica	Iraq	C√°rnico	Offline	Cr√≠tic	44154	683556735	44171	8786	421,89	364,69	3706725,54	3204166,34
C652	Asia	Turkmenistan	Dom√©stic	Offline	Media	43991	684902131	44007	1480	668,27	502,54	989039,6	743759,2
C653	¡frica	United Arab Emirates	Material de oficina	Offline	Baja	44001	687801063	44010	1328	651,21	524,96	864806,88	697146,88
C654	Asia	Maldives	Dom√©stic	Online	Alta	44581	691472899	44599	366	668,27	502,54	244586,82	183929,64
C655	Europa	Romania	Dom√©stic	Online	Cr√≠tic	44710	691705501	44713	7661	668,27	502,54	5119616,47	3849958,94
C656	¡frica	Lebanon	Cosm√©tico	Offline	Cr√≠tic	44558	692054402	44597	4313	437,2	263,33	1885643,6	1135742,29
C657	Europa	Portugal	Cosm√©tico	Online	Alta	43920	692284429	43954	8451	437,2	263,33	3694777,2	2225401,83
C658	Europa	Bosnia and Herzegovina	Material de oficina	Offline	Cr√≠tic	44826	692566812	44841	236	651,21	524,96	153685,56	123890,56
C659	¡frica	Iraq	Snacks	Offline	Cr√≠tic	44752	694304454	44797	6861	152,58	97,44	1046851,38	668535,84
C66	¡frica	Syria	Verduras	Offline	Media	44795	152694785	44805	431	154,06	90,93	66399,86	39190,83
C660	Europa	Moldova 	Ropa	Offline	Cr√≠tic	44457	694697988	44506	7549	109,28	35,84	824954,72	270556,16
C661	¡frica	Liberia	Cereales	Offline	Alta	44322	695057189	44364	8556	205,7	117,11	1759969,2	1001993,16
C662	¡frica	Sudan	Alimento infantil	Online	Baja	43831	695179069	43833	8166	255,28	159,42	2084616,48	1301823,72
C663	¡frica	Democratic Republic of the Congo	Cosm√©tico	Online	Media	44183	695807778	44229	1698	437,2	263,33	742365,6	447134,34
C664	¡frica	Morocco	Snacks	Offline	Media	44633	695891892	44635	6501	152,58	97,44	991922,58	633457,44
C665	Centroam√©rica y Carib	Saint Vincent and the Grenadines	Frutas	Online	Media	44063	696721875	44103	6954	9,33	6,92	64880,82	48121,68
C666	¡frica	Pakistan	Dom√©stic	Offline	Baja	44632	696845471	44670	9468	668,27	502,54	6327180,36	4758048,72
C667	Europa	Sweden	Cereales	Online	Alta	43948	698256099	43965	7485	205,7	117,11	1539664,5	876568,35
C668	Australia y Ocean√≠	Palau	Cuidado personal	Online	Cr√≠tic	43945	698913562	43954	6480	81,73	56,67	529610,4	367221,6
C669	Europa	Poland	Cereales	Offline	Cr√≠tic	44089	699479186	44125	8958	205,7	117,11	1842660,6	1049071,38
C67	¡frica	Tanzania	Frutas	Offline	Cr√≠tic	44251	152819240	44263	1174	9,33	6,92	10953,42	8124,08
C670	¡frica	Equatorial Guinea	C√°rnico	Online	Cr√≠tic	43997	699481761	44027	9453	421,89	364,69	3988126,17	3447414,57
C671	Australia y Ocean√≠	Kiribati	Dom√©stic	Offline	Media	43951	700715148	43966	9535	668,27	502,54	6371954,45	4791718,9
C672	Asia	Myanmar	Cereales	Offline	Cr√≠tic	44383	700967061	44409	2800	205,7	117,11	575960	327908
C673	Centroam√©rica y Carib	Haiti	Dom√©stic	Online	Cr√≠tic	44304	701739966	44342	9880	668,27	502,54	6602507,6	4965095,2
C674	¡frica	Mauritius 	Snacks	Online	Media	43916	702028787	43953	3435	152,58	97,44	524112,3	334706,4
C675	Europa	Luxembourg	Cereales	Online	Cr√≠tic	44092	702194440	44140	3158	205,7	117,11	649600,6	369833,38
C676	Australia y Ocean√≠	Tonga	Ropa	Offline	Baja	44804	702218043	44815	773	109,28	35,84	84473,44	27704,32
C677	Europa	Ukraine	Verduras	Offline	Alta	44608	702359235	44611	5033	154,06	90,93	775383,98	457650,69
C678	¡frica	Sudan	Snacks	Online	Alta	44293	703259599	44307	6727	152,58	97,44	1026405,66	655478,88
C679	Europa	France	Dom√©stic	Online	Baja	44274	703659999	44297	3669	668,27	502,54	2451882,63	1843819,26
C68	¡frica	Angola	Alimento infantil	Online	Alta	44652	152920091	44693	4340	255,28	159,42	1107915,2	691882,8
C680	Asia	Laos	Ropa	Offline	Media	44068	704550063	44090	5711	109,28	35,84	624098,08	204682,24
C681	Centroam√©rica y Carib	Dominica	Cosm√©tico	Online	Cr√≠tic	43861	706573092	43902	9730	437,2	263,33	4253956	2562200,9
C682	Europa	Estonia	Snacks	Offline	Alta	43985	706778657	44008	4639	152,58	97,44	707818,62	452024,16
C683	¡frica	Afghanistan	Cuidado personal	Offline	Cr√≠tic	44400	706796252	44450	6380	81,73	56,67	521437,4	361554,6
C684	¡frica	Eritrea	Frutas	Online	Cr√≠tic	44164	707739102	44181	2926	9,33	6,92	27299,58	20247,92
C685	¡frica	Oman	C√°rnico	Online	Alta	44051	707867419	44058	9283	421,89	364,69	3916404,87	3385417,27
C686	Centroam√©rica y Carib	Cuba	Snacks	Offline	Media	43939	707988440	43957	2486	152,58	97,44	379313,88	242235,84
C687	¡frica	Oman	Cereales	Offline	Cr√≠tic	44370	708053243	44404	6603	205,7	117,11	1358237,1	773277,33
C688	Europa	Luxembourg	Material de oficina	Offline	Alta	43950	709239423	43953	7733	651,21	524,96	5035806,93	4059515,68
C689	¡frica	Namibia	Material de oficina	Offline	Baja	44039	711031138	44050	9004	651,21	524,96	5863494,84	4726739,84
C69	Asia	China	Cuidado personal	Offline	Baja	44030	153419196	44080	3684	81,73	56,67	301093,32	208772,28
C690	Asia	India	Frutas	Online	Alta	44055	711386048	44064	5580	9,33	6,92	52061,4	38613,6
C691	Australia y Ocean√≠	Palau	Verduras	Offline	Alta	44088	711467587	44123	9651	154,06	90,93	1486833,06	877565,43
C692	Europa	Serbia	Cuidado personal	Online	Alta	44373	711621654	44412	5441	81,73	56,67	444692,93	308341,47
C693	¡frica	Mauritania	Verduras	Offline	Cr√≠tic	44768	711629807	44778	4206	154,06	90,93	647976,36	382451,58
C694	Asia	Maldives	Frutas	Offline	Alta	44237	718301856	44240	9232	9,33	6,92	86134,56	63885,44
C695	¡frica	Liberia	Cuidado personal	Offline	Cr√≠tic	44500	719055879	44509	836	81,73	56,67	68326,28	47376,12
C696	Europa	Greece	Bebida	Online	Media	44290	719551551	44321	1366	47,45	31,79	64816,7	43425,14
C697	Centroam√©rica y Carib	Dominica	Frutas	Offline	Baja	44054	719609487	44066	202	9,33	6,92	1884,66	1397,84
C698	Asia	Vietnam	Cereales	Offline	Cr√≠tic	44387	719784152	44396	8756	205,7	117,11	1801109,2	1025415,16
C699	Asia	Sri Lanka	Cereales	Offline	Alta	44463	723019969	44478	5470	205,7	117,11	1125179	640591,7
C7	Australia y Ocean√≠	Fiji	Snacks	Offline	Media	44609	111265599	44619	4056	152,58	97,44	618864,48	395216,64
C70	Europa	Hungary	Cuidado personal	Offline	Baja	44742	153562963	44745	4991	81,73	56,67	407914,43	282839,97
C700	Europa	Portugal	Dom√©stic	Offline	Media	44648	723331964	44687	818	668,27	502,54	546644,86	411077,72
C701	Norteam√©ric	United States of America	C√°rnico	Offline	Cr√≠tic	43887	724249923	43912	2304	421,89	364,69	972034,56	840245,76
C702	Centroam√©rica y Carib	Jamaica	Snacks	Online	Cr√≠tic	44407	727281463	44441	9464	152,58	97,44	1444017,12	922172,16
C703	Europa	Cyprus	Alimento infantil	Online	Alta	43880	727367293	43891	8867	255,28	159,42	2263567,76	1413577,14
C704	¡frica	Iran	Cereales	Offline	Media	44304	729238831	44323	9110	205,7	117,11	1873927	1066872,1
C705	Asia	Sri Lanka	Verduras	Offline	Cr√≠tic	44169	729468429	44175	5824	154,06	90,93	897245,44	529576,32
C706	Australia y Ocean√≠	East Timor	Snacks	Online	Media	44198	731011664	44232	6669	152,58	97,44	1017556,02	649827,36
C707	¡frica	Niger	C√°rnico	Online	Cr√≠tic	44741	731539952	44745	6338	421,89	364,69	2673938,82	2311405,22
C708	Australia y Ocean√≠	Australia	Frutas	Online	Media	44206	731806886	44236	1555	9,33	6,92	14508,15	10760,6
C709	¡frica	Botswana	Alimento infantil	Online	Media	44802	732551896	44815	6075	255,28	159,42	1550826	968476,5
C71	Europa	Norway	Dom√©stic	Offline	Alta	44590	154519546	44595	1080	668,27	502,54	721731,6	542743,2
C710	Europa	Portugal	Frutas	Online	Media	44708	733834207	44728	5683	9,33	6,92	53022,39	39326,36
C711	Asia	South Korea	Bebida	Offline	Alta	44860	734153497	44862	3197	47,45	31,79	151697,65	101632,63
C712	Asia	Philippines	C√°rnico	Offline	Media	44255	735576570	44284	3466	421,89	364,69	1462270,74	1264015,54
C713	Centroam√©rica y Carib	Saint Vincent and the Grenadines	C√°rnico	Offline	Baja	44643	735875689	44647	8369	421,89	364,69	3530797,41	3052090,61
C714	Centroam√©rica y Carib	Panama	Verduras	Online	Cr√≠tic	44793	736193692	44841	1818	154,06	90,93	280081,08	165310,74
C715	Europa	Italy	C√°rnico	Offline	Cr√≠tic	44139	737893569	44153	4756	421,89	364,69	2006508,84	1734465,64
C716	Asia	Tajikistan	Alimento infantil	Offline	Media	44353	738479363	44378	154	255,28	159,42	39313,12	24550,68
C717	Europa	Montenegro	Verduras	Online	Media	44641	738596522	44679	8020	154,06	90,93	1235561,2	729258,6
C718	¡frica	Sao Tome and Principe	Verduras	Online	Cr√≠tic	44357	739964663	44382	388	154,06	90,93	59775,28	35280,84
C719	¡frica	Somalia	Verduras	Online	Baja	44569	740614831	44616	6326	154,06	90,93	974583,56	575223,18
C72	Australia y Ocean√≠	Australia	C√°rnico	Offline	Cr√≠tic	44660	155916440	44683	6798	421,89	364,69	2868008,22	2479162,62
C720	Europa	Italy	Alimento infantil	Offline	Baja	44402	741649949	44426	6933	255,28	159,42	1769856,24	1105258,86
C721	Europa	Poland	C√°rnico	Online	Alta	44695	743553245	44716	339	421,89	364,69	143020,71	123629,91
